iteration,mean_reward,mean_final_param_err,critic_loss,actor_loss,alpha
780,29.57305335998535,0.10225225985050201,66.2586669921875,49.3986701965332,0.17968995869159698
790,29.507415771484375,0.09848268330097198,35.60036087036133,47.27717590332031,0.18680405616760254
800,29.598310470581055,0.10205409675836563,50.547996520996094,47.02104568481445,0.1897968202829361
810,29.655818939208984,0.0919557511806488,119.10287475585938,46.58869934082031,0.188775435090065
820,29.709026336669922,0.10297290235757828,105.82070922851562,47.560272216796875,0.18853600323200226
830,29.23272132873535,0.09843410551548004,78.1340103149414,46.630226135253906,0.1907789707183838
840,29.508852005004883,0.10377717018127441,44.43142318725586,45.43650436401367,0.19894930720329285
850,29.043346405029297,0.10744035989046097,180.098876953125,43.76817321777344,0.20048554241657257
860,29.50165557861328,0.10637858510017395,72.56427001953125,43.2330322265625,0.2024940550327301
870,29.21116065979004,0.09998470544815063,139.28115844726562,46.16759490966797,0.20668625831604004
880,29.567535400390625,0.09575717896223068,71.84627532958984,43.915550231933594,0.20822201669216156
890,29.106046676635742,0.09702041000127792,90.95320129394531,44.42383575439453,0.2111661732196808
900,28.96212387084961,0.11325441300868988,67.18304443359375,40.42348098754883,0.21688233315944672
910,29.177371978759766,0.09826600551605225,125.79975891113281,44.205482482910156,0.22027598321437836
920,29.36762809753418,0.1095118299126625,50.614532470703125,39.4358024597168,0.22762688994407654
930,29.026309967041016,0.11623571813106537,44.60004806518555,40.76553726196289,0.22840392589569092
940,29.500961303710938,0.0878787636756897,55.51957702636719,39.729270935058594,0.22725866734981537
950,29.357770919799805,0.0969715416431427,36.1070671081543,40.57220458984375,0.2279330939054489
960,29.16374969482422,0.09875856339931488,40.25937271118164,38.149261474609375,0.2309846729040146
970,29.194778442382812,0.09577383100986481,65.41215515136719,37.928829193115234,0.23618072271347046
980,29.342300415039062,0.09781967848539352,28.376564025878906,37.09952163696289,0.23369695246219635
990,29.35066032409668,0.09276806563138962,30.050626754760742,37.07044219970703,0.24026988446712494
1000,29.27410316467285,0.09546221792697906,84.2886962890625,36.67662048339844,0.23996657133102417
